,성별,연령대,가구소득정도,사용목적1순위값,사용목적2순위값,평일일평균레저시간값,주말일평균레저시간값,휴식오락사용비율,취미사용비율,본인계발사용비율,대인관계교제사용비율,기타사용비율,관심레저활동1순위값,계절,위도,경도,또래인구수
9470,0,3,2,1,9,4,4,30.0,30.0,20.0,20.0,0.0,15,0,36.6357,127.4913,271144
9471,1,2,4,1,0,2,4,50.0,0.0,0.0,50.0,0.0,61,0,34.816,126.4629,239871
9472,0,4,1,6,5,3,6,60.0,20.0,10.0,10.0,0.0,43,0,37.4138,127.5183,1819701
9473,1,1,4,6,5,5,5,90.0,0.0,0.0,10.0,0.0,83,0,37.4563,126.7052,410863
9474,1,3,2,5,1,2,5,50.0,20.0,0.0,30.0,0.0,61,0,37.5665,126.978,1476224
9475,0,2,0,0,9,3,6,50.0,30.0,10.0,10.0,0.0,52,0,36.4919,128.8889,355520
9476,0,4,1,8,4,5,6,60.0,10.0,10.0,20.0,0.0,5,0,35.1796,129.0756,557851
9477,1,0,3,6,5,2,2,80.0,0.0,20.0,0.0,0.0,27,0,37.5665,126.978,1350822
9478,1,0,1,5,3,5,8,75.0,5.0,5.0,15.0,0.0,53,0,37.5665,126.978,1350822
9479,1,0,0,1,5,4,6,0.0,50.0,0.0,50.0,0.0,24,0,37.5665,126.978,1350822
9480,1,0,3,6,1,3,7,50.0,10.0,20.0,20.0,0.0,59,0,37.5665,126.978,1350822
9481,1,0,2,8,7,5,1,20.0,20.0,10.0,50.0,0.0,43,0,37.5665,126.978,1350822
9482,1,0,4,6,5,5,7,80.0,0.0,20.0,0.0,0.0,6,0,37.5665,126.978,1350822
9483,1,0,1,8,1,3,9,45.0,30.0,10.0,15.0,0.0,66,0,37.4138,127.5183,1677623
9484,1,0,2,4,9,4,12,30.0,40.0,10.0,20.0,0.0,46,0,37.5665,126.978,1350822
9485,1,0,0,8,8,3,4,40.0,0.0,50.0,10.0,0.0,6,0,37.5665,126.978,1350822
9486,1,0,1,8,3,7,12,80.0,20.0,0.0,0.0,0.0,6,0,35.8714,128.6014,281916
9487,1,0,0,8,0,2,6,30.0,10.0,10.0,50.0,0.0,34,0,37.5665,126.978,1350822
9488,1,0,4,0,8,1,1,20.0,20.0,20.0,40.0,0.0,68,0,37.5665,126.978,1350822
9489,1,0,3,8,6,7,7,100.0,0.0,0.0,0.0,0.0,16,0,37.5665,126.978,1350822
9490,1,0,4,7,0,1,2,40.0,20.0,10.0,30.0,0.0,24,0,37.5665,126.978,1350822
9491,1,0,2,4,5,2,7,35.0,25.0,15.0,25.0,0.0,68,0,37.5665,126.978,1350822
9492,1,0,3,8,3,5,8,30.0,30.0,20.0,20.0,0.0,27,0,37.4563,126.7052,362935
9493,1,0,1,3,7,4,16,100.0,0.0,0.0,0.0,0.0,18,0,36.5184,126.8,225170
9494,1,0,4,0,3,10,10,40.0,30.0,0.0,30.0,0.0,6,0,37.4563,126.7052,362935
9495,1,0,1,7,6,3,12,60.0,10.0,10.0,20.0,0.0,59,0,37.5665,126.978,1350822
9496,1,0,2,5,1,5,12,40.0,30.0,0.0,30.0,0.0,84,0,37.4563,126.7052,362935
9497,1,0,1,6,5,3,5,100.0,0.0,0.0,0.0,0.0,6,0,37.5665,126.978,1350822
9498,1,0,4,6,5,2,8,60.0,20.0,10.0,10.0,0.0,79,0,37.5665,126.978,1350822
9499,1,0,1,0,4,3,5,10.0,30.0,30.0,30.0,0.0,1,0,37.5665,126.978,1350822
9500,1,0,0,8,5,2,6,40.0,40.0,0.0,20.0,0.0,1,0,37.5665,126.978,1350822
9501,1,0,1,5,6,5,10,50.0,50.0,0.0,0.0,0.0,33,0,37.5665,126.978,1350822
9502,1,4,3,1,3,10,10,50.0,30.0,10.0,10.0,0.0,5,0,37.5665,126.978,1301333
9503,0,4,2,0,5,4,6,50.0,0.0,0.0,50.0,0.0,69,0,37.5665,126.978,1301333
9504,0,4,1,0,1,3,2,20.0,30.0,30.0,20.0,0.0,50,0,37.5665,126.978,1301333
9505,1,2,2,8,0,2,15,50.0,30.0,20.0,0.0,0.0,6,0,37.5665,126.978,1406016
9506,0,1,4,6,5,3,1,40.0,20.0,0.0,40.0,0.0,6,0,37.5665,126.978,1419153
9507,0,4,2,5,0,3,5,40.0,10.0,0.0,50.0,0.0,15,0,37.5665,126.978,1301333
9508,0,3,4,8,0,2,2,80.0,0.0,0.0,20.0,0.0,49,0,37.5665,126.978,1476224
9509,1,2,2,5,1,1,3,40.0,10.0,10.0,40.0,0.0,5,0,37.5665,126.978,1406016
9510,0,4,3,1,7,2,4,0.0,50.0,0.0,50.0,0.0,31,0,37.5665,126.978,1301333
9511,1,4,3,1,9,4,8,20.0,70.0,0.0,10.0,0.0,5,0,37.5665,126.978,1301333
9512,0,3,3,7,0,2,10,20.0,30.0,20.0,30.0,0.0,83,0,37.5665,126.978,1476224
9513,0,4,1,8,5,4,6,50.0,0.0,0.0,50.0,0.0,57,0,37.5665,126.978,1301333
9514,0,0,4,5,6,1,5,70.0,10.0,20.0,0.0,0.0,69,0,37.5665,126.978,1350822
9515,1,2,4,5,0,2,10,70.0,0.0,0.0,30.0,0.0,6,0,37.5665,126.978,1406016
9516,0,2,3,3,5,5,10,80.0,0.0,10.0,10.0,0.0,61,0,37.5665,126.978,1406016
9517,1,1,2,7,1,3,4,5.0,80.0,5.0,10.0,0.0,84,0,37.5665,126.978,1419153
9518,0,0,0,4,9,5,14,45.0,10.0,0.0,45.0,0.0,49,0,37.5665,126.978,1350822
9519,1,1,3,6,1,2,8,40.0,20.0,20.0,20.0,0.0,49,0,37.5665,126.978,1419153
9520,0,4,3,8,5,2,3,50.0,10.0,30.0,10.0,0.0,49,0,37.5665,126.978,1301333
9521,1,3,1,5,7,3,5,0.0,0.0,0.0,50.0,50.0,79,0,37.5665,126.978,1476224
9522,1,2,4,0,5,1,5,50.0,20.0,0.0,30.0,0.0,17,0,37.5665,126.978,1406016
9523,0,1,1,8,5,2,4,20.0,20.0,0.0,60.0,0.0,65,0,37.5665,126.978,1419153
9524,0,1,4,4,9,1,2,90.0,0.0,0.0,10.0,0.0,49,0,37.5665,126.978,1419153
9525,0,3,3,5,7,2,4,70.0,0.0,0.0,30.0,0.0,63,0,37.5665,126.978,1476224
9526,0,1,2,5,0,2,2,10.0,10.0,10.0,70.0,0.0,29,0,37.5665,126.978,1419153
9527,1,3,3,5,1,3,5,30.0,50.0,10.0,10.0,0.0,5,0,37.5665,126.978,1476224
9528,0,3,3,1,8,2,3,60.0,10.0,10.0,20.0,0.0,5,0,37.5665,126.978,1476224
9529,0,3,4,1,3,6,6,60.0,30.0,0.0,10.0,0.0,61,0,37.5665,126.978,1476224
9530,0,4,3,8,1,4,4,30.0,50.0,10.0,10.0,0.0,49,0,37.5665,126.978,1301333
9531,1,3,4,0,9,5,8,30.0,15.0,15.0,40.0,0.0,49,0,37.5665,126.978,1476224
9532,0,4,2,1,7,6,6,40.0,30.0,20.0,10.0,0.0,5,0,37.5665,126.978,1301333
9533,0,2,2,5,6,1,10,30.0,50.0,20.0,0.0,0.0,61,0,37.5665,126.978,1406016
9534,0,4,2,1,8,6,4,30.0,30.0,10.0,30.0,0.0,75,0,37.5665,126.978,1301333
9535,0,4,2,1,0,3,3,50.0,10.0,20.0,20.0,0.0,15,0,35.7175,127.153,283963
9536,0,1,2,1,0,3,3,100.0,0.0,0.0,0.0,0.0,68,0,35.7175,127.153,172410
9537,0,2,2,5,3,2,4,90.0,0.0,0.0,10.0,0.0,52,0,37.4138,127.5183,2243227
9538,1,1,1,6,3,3,5,70.0,10.0,15.0,5.0,0.0,27,0,35.4606,128.2132,348910
9539,1,2,2,0,3,1,10,10.0,60.0,20.0,10.0,0.0,32,0,36.5184,126.8,322451
9540,0,2,3,5,9,3,5,30.0,10.0,50.0,10.0,0.0,29,0,37.4138,127.5183,2243227
9541,1,4,4,4,9,4,6,50.0,0.0,0.0,50.0,0.0,10,0,35.4606,128.2132,527532
9542,0,0,0,3,9,9,18,90.0,0.0,0.0,10.0,0.0,61,0,37.4138,127.5183,1677623
9543,1,4,1,8,1,2,4,10.0,30.0,30.0,30.0,0.0,81,0,37.8228,128.1555,274254
9544,1,1,2,0,5,3,6,50.0,30.0,0.0,20.0,0.0,0,0,37.8228,128.1555,157997
9545,1,1,1,8,1,5,14,40.0,20.0,40.0,0.0,0.0,61,0,33.4996,126.5312,77824
9546,1,3,3,0,1,2,12,50.0,20.0,10.0,20.0,0.0,61,0,35.8714,128.6014,418120
9547,0,3,4,1,5,2,8,40.0,30.0,10.0,20.0,0.0,75,0,36.5184,126.8,348173
9548,1,1,3,8,6,5,12,50.0,30.0,10.0,10.0,0.0,6,0,37.4138,127.5183,1871078
9549,1,1,3,0,9,2,8,60.0,20.0,10.0,10.0,0.0,6,0,36.6357,127.4913,187136
9550,1,4,4,1,5,3,9,30.0,50.0,10.0,10.0,0.0,5,0,37.4138,127.5183,1819701
9551,1,2,3,8,3,3,1,30.0,30.0,10.0,30.0,0.0,61,0,37.8228,128.1555,207692
9552,1,2,2,8,0,3,4,50.0,20.0,20.0,10.0,0.0,61,0,37.5665,126.978,1406016
9553,1,4,3,1,4,4,8,70.0,10.0,0.0,20.0,0.0,16,0,37.4563,126.7052,438663
9554,1,3,2,1,6,1,2,20.0,0.0,0.0,80.0,0.0,75,0,35.4606,128.2132,580017
9555,0,0,2,8,3,5,10,50.0,0.0,0.0,50.0,0.0,0,0,36.3504,127.3845,198812
9556,1,3,3,0,5,1,9,60.0,20.0,10.0,5.0,5.0,73,0,37.5665,126.978,1476224
9557,0,1,1,4,6,1,1,50.0,20.0,0.0,30.0,0.0,30,0,37.4563,126.7052,410863
9558,0,2,2,8,6,2,2,30.0,20.0,30.0,20.0,0.0,63,0,35.1796,129.0756,481534
9559,1,2,2,1,0,1,5,5.0,90.0,0.0,5.0,0.0,5,0,37.4138,127.5183,2243227
9560,0,3,3,0,7,5,10,40.0,40.0,0.0,20.0,0.0,52,0,37.4138,127.5183,2318045
9561,1,4,4,0,5,4,15,60.0,0.0,0.0,40.0,0.0,61,0,37.5665,126.978,1301333
9562,1,1,2,8,1,4,8,20.0,40.0,30.0,10.0,0.0,23,0,36.4919,128.8889,258107
9563,0,0,1,4,5,3,8,50.0,0.0,10.0,40.0,0.0,53,0,37.5665,126.978,1350822
9564,1,4,2,8,5,4,8,40.0,20.0,10.0,30.0,0.0,49,0,37.4138,127.5183,1819701
9565,1,2,3,4,6,3,8,30.0,10.0,30.0,30.0,0.0,4,0,34.816,126.4629,239871
9566,0,3,3,0,8,6,2,0.0,20.0,50.0,30.0,0.0,16,0,37.4563,126.7052,511852
9567,1,4,4,5,9,2,3,20.0,50.0,0.0,30.0,0.0,49,0,36.3504,127.3845,201181
9568,0,0,0,5,9,5,6,50.0,40.0,10.0,0.0,0.0,52,0,35.4606,128.2132,322143
9569,0,3,0,1,9,3,5,10.0,80.0,0.0,10.0,0.0,32,0,36.48,127.289,54256
9570,1,2,4,8,5,8,8,20.0,30.0,10.0,40.0,0.0,84,0,37.8228,128.1555,207692
9571,1,1,3,0,9,2,6,60.0,0.0,30.0,10.0,0.0,16,0,35.8714,128.6014,278986
9572,0,0,0,5,6,3,5,100.0,0.0,0.0,0.0,0.0,61,0,36.3504,127.3845,198812
9573,0,0,4,5,0,3,8,40.0,20.0,0.0,40.0,0.0,0,0,37.4563,126.7052,362935
9574,1,4,1,3,9,10,16,10.0,70.0,10.0,5.0,5.0,46,0,36.6357,127.4913,257216
9575,1,4,2,5,0,1,2,50.0,30.0,10.0,10.0,0.0,5,0,36.6357,127.4913,257216
9576,0,1,2,5,6,2,4,50.0,0.0,0.0,50.0,0.0,84,0,37.5665,126.978,1419153
9577,0,1,4,6,0,4,4,50.0,10.0,0.0,40.0,0.0,75,0,37.4138,127.5183,1871078
9578,1,2,3,5,0,2,8,30.0,10.0,0.0,60.0,0.0,73,0,35.5384,129.3114,177176
9579,0,1,2,4,5,5,10,60.0,20.0,10.0,10.0,0.0,79,0,37.5665,126.978,1419153
9580,1,0,3,8,8,7,12,60.0,20.0,20.0,0.0,0.0,61,0,34.816,126.4629,177840
9581,1,1,1,8,6,4,12,20.0,30.0,0.0,50.0,0.0,6,0,37.4138,127.5183,1871078
9582,0,1,2,8,8,3,1,5.0,15.0,80.0,0.0,0.0,51,0,36.6357,127.4913,187136
9583,0,1,4,5,9,2,7,40.0,20.0,20.0,20.0,0.0,55,0,37.4138,127.5183,1871078
9584,0,4,2,8,1,4,3,15.0,70.0,10.0,5.0,0.0,78,0,37.4563,126.7052,438663
9585,1,2,3,6,9,1,2,50.0,40.0,0.0,10.0,0.0,33,0,36.4919,128.8889,355520
9586,0,4,1,8,0,3,4,30.0,30.0,10.0,30.0,0.0,43,0,36.5184,126.8,323902
9587,0,3,4,5,1,3,5,40.0,30.0,30.0,0.0,0.0,43,0,35.7175,127.153,299487
9588,0,3,2,8,1,3,2,30.0,10.0,60.0,0.0,0.0,61,0,35.1796,129.0756,537918
9589,1,4,2,1,6,3,4,10.0,50.0,20.0,20.0,0.0,31,0,35.1796,129.0756,557851
9590,1,2,1,6,9,10,10,50.0,10.0,10.0,30.0,0.0,12,0,36.3504,127.3845,218887
9591,0,2,2,5,7,3,8,50.0,10.0,30.0,10.0,0.0,29,0,36.5184,126.8,322451
9592,0,2,1,6,5,5,10,20.0,10.0,20.0,50.0,0.0,63,0,35.1595,126.8526,226190
9593,1,4,2,1,3,6,8,50.0,50.0,0.0,0.0,0.0,82,0,34.816,126.4629,304757
9594,0,4,1,0,2,2,6,10.0,20.0,30.0,40.0,0.0,75,0,35.1796,129.0756,557851
9595,1,1,1,8,0,1,8,30.0,50.0,5.0,15.0,0.0,17,0,36.4919,128.8889,258107
9596,0,4,1,1,8,3,1,0.0,25.0,15.0,50.0,10.0,42,0,37.4138,127.5183,1819701
9597,1,3,3,8,5,3,5,50.0,10.0,10.0,30.0,0.0,75,0,37.4138,127.5183,2318045
9598,0,0,0,8,0,2,5,60.0,0.0,0.0,40.0,0.0,53,0,37.5665,126.978,1350822
9599,0,2,3,8,0,5,7,30.0,0.0,50.0,20.0,0.0,29,0,37.5665,126.978,1406016
9600,0,3,2,1,7,4,5,60.0,0.0,0.0,40.0,0.0,61,0,37.4563,126.7052,511852
9601,0,0,0,8,5,4,10,50.0,10.0,10.0,30.0,0.0,33,0,37.8228,128.1555,163201
9602,1,2,1,1,8,6,3,20.0,40.0,30.0,10.0,0.0,55,0,35.1595,126.8526,226190
9603,1,0,1,4,3,2,10,10.0,10.0,10.0,70.0,0.0,63,0,34.816,126.4629,177840
9604,0,2,3,6,9,5,5,70.0,0.0,0.0,30.0,0.0,52,0,37.4138,127.5183,2243227
9605,1,3,3,7,0,3,5,30.0,30.0,30.0,10.0,0.0,59,0,37.4138,127.5183,2318045
9606,1,4,2,1,8,4,2,10.0,40.0,30.0,20.0,0.0,49,0,37.4138,127.5183,1819701
9607,1,3,2,0,9,1,2,25.0,25.0,25.0,25.0,0.0,29,0,37.4138,127.5183,2318045
9608,0,4,3,5,9,4,4,85.0,0.0,10.0,5.0,0.0,84,0,35.4606,128.2132,527532
9609,1,3,3,5,7,3,12,100.0,0.0,0.0,0.0,0.0,6,0,37.4138,127.5183,2318045
9610,1,3,2,5,6,1,2,80.0,20.0,0.0,0.0,0.0,15,0,37.8228,128.1555,260923
9611,0,1,0,5,3,1,0,100.0,0.0,0.0,0.0,0.0,70,0,37.4138,127.5183,1871078
9612,1,2,3,0,1,1,2,10.0,70.0,5.0,15.0,0.0,5,0,37.4138,127.5183,2243227
9613,0,3,4,0,9,6,10,50.0,10.0,10.0,30.0,0.0,49,0,37.4138,127.5183,2318045
9614,1,2,3,1,7,1,1,0.0,100.0,0.0,0.0,0.0,15,0,37.4138,127.5183,2243227
9615,1,3,4,0,1,1,2,20.0,60.0,0.0,20.0,0.0,15,0,37.8228,128.1555,260923
9616,1,0,4,3,4,2,4,50.0,50.0,0.0,0.0,0.0,8,0,37.4138,127.5183,1677623
9617,1,0,1,3,9,6,14,60.0,10.0,30.0,0.0,0.0,61,0,35.4606,128.2132,322143
9618,1,0,1,4,6,8,8,100.0,0.0,0.0,0.0,0.0,14,0,37.5665,126.978,1350822
9619,1,2,2,8,7,2,5,60.0,40.0,0.0,0.0,0.0,31,0,35.8714,128.6014,354272
9620,0,1,2,0,6,3,4,50.0,20.0,0.0,30.0,0.0,53,0,37.4138,127.5183,1871078
9621,1,1,1,8,0,8,16,40.0,0.0,40.0,20.0,0.0,33,0,35.4606,128.2132,348910
9622,1,2,4,5,9,3,2,30.0,30.0,20.0,20.0,0.0,12,0,35.8714,128.6014,354272
9623,0,4,1,1,3,2,2,30.0,0.0,20.0,50.0,0.0,48,0,36.4919,128.8889,448137
9624,1,4,1,5,6,3,4,20.0,20.0,20.0,40.0,0.0,27,0,37.4138,127.5183,1819701
9625,1,2,2,8,5,1,3,30.0,30.0,30.0,10.0,0.0,14,0,35.4606,128.2132,502738
9626,0,3,1,0,5,2,2,40.0,20.0,10.0,30.0,0.0,30,0,34.816,126.4629,309036
9627,0,1,2,8,0,2,4,60.0,0.0,0.0,40.0,0.0,80,0,35.4606,128.2132,348910
9628,0,1,1,0,5,3,6,15.0,5.0,0.0,80.0,0.0,34,0,35.1796,129.0756,389098
9629,1,4,3,5,9,2,5,60.0,10.0,10.0,20.0,0.0,61,0,37.4138,127.5183,1819701
9630,0,2,3,0,5,1,5,60.0,0.0,30.0,10.0,0.0,27,0,35.8714,128.6014,354272
9631,0,2,4,5,0,3,6,80.0,0.0,0.0,20.0,0.0,52,0,36.3504,127.3845,218887
9632,1,1,2,6,0,2,4,30.0,20.0,20.0,30.0,0.0,73,0,37.4138,127.5183,1871078
9633,1,1,3,5,0,2,6,50.0,20.0,0.0,30.0,0.0,61,0,35.1595,126.8526,173371
9634,1,2,4,0,8,1,5,20.0,20.0,30.0,30.0,0.0,49,0,36.48,127.289,76961
9635,0,3,1,5,9,1,1,40.0,0.0,0.0,0.0,60.0,6,0,37.5665,126.978,1476224
9636,1,2,1,0,7,2,4,90.0,10.0,0.0,0.0,0.0,17,0,36.4919,128.8889,355520
9637,0,1,4,5,0,3,6,30.0,20.0,10.0,40.0,0.0,61,0,37.4138,127.5183,1871078
9638,1,2,1,1,0,5,6,50.0,0.0,0.0,50.0,0.0,76,0,36.5184,126.8,322451
9639,0,4,3,0,4,4,2,30.0,5.0,5.0,60.0,0.0,61,0,35.1796,129.0756,557851
9640,0,0,0,5,9,1,8,50.0,25.0,10.0,15.0,0.0,61,0,37.4563,126.7052,362935
9641,1,1,2,4,0,1,4,20.0,50.0,10.0,20.0,0.0,16,0,34.816,126.4629,169028
9642,0,0,1,3,7,7,9,80.0,0.0,20.0,0.0,0.0,43,0,35.8714,128.6014,281916
9643,0,2,2,5,0,5,15,60.0,10.0,10.0,20.0,0.0,27,0,36.5184,126.8,322451
9644,1,4,1,1,0,4,8,20.0,20.0,20.0,40.0,0.0,49,0,35.1796,129.0756,557851
9645,1,1,2,3,5,2,5,80.0,0.0,0.0,20.0,0.0,1,0,37.5665,126.978,1419153
9646,1,3,3,0,1,3,8,50.0,30.0,10.0,10.0,0.0,63,0,35.8714,128.6014,418120
9647,0,3,4,7,3,2,8,10.0,30.0,30.0,30.0,0.0,29,0,37.8228,128.1555,260923
9648,0,1,1,5,6,4,6,50.0,40.0,10.0,0.0,0.0,61,0,35.1796,129.0756,389098
9649,0,4,1,0,1,4,3,60.0,10.0,20.0,10.0,0.0,61,0,35.4606,128.2132,527532
9650,0,3,2,0,5,4,12,20.0,0.0,20.0,60.0,0.0,43,0,36.5184,126.8,348173
9651,1,3,4,1,0,2,3,30.0,30.0,10.0,30.0,0.0,6,0,36.3504,127.3845,241771
9652,0,3,4,8,6,6,5,10.0,80.0,0.0,10.0,0.0,23,0,37.4138,127.5183,2318045
9653,0,4,3,5,9,3,3,70.0,10.0,0.0,20.0,0.0,27,0,35.8714,128.6014,364425
9654,1,2,0,8,0,3,2,30.0,10.0,10.0,50.0,0.0,3,0,35.1796,129.0756,481534
9655,0,0,1,8,5,4,4,70.0,10.0,2.0,18.0,0.0,60,0,37.4563,126.7052,362935
9656,0,3,2,0,7,1,5,80.0,0.0,0.0,20.0,0.0,75,0,36.5184,126.8,348173
9657,0,0,1,0,5,1,6,55.0,5.0,20.0,20.0,0.0,61,0,37.4138,127.5183,1677623
9658,0,0,1,6,5,2,6,70.0,20.0,0.0,10.0,0.0,34,0,37.4563,126.7052,362935
9659,1,1,3,6,8,4,8,50.0,10.0,10.0,30.0,0.0,84,0,37.4563,126.7052,410863
9660,0,3,4,0,4,5,5,50.0,20.0,0.0,30.0,0.0,53,0,36.4919,128.8889,442662
9661,0,3,4,5,8,3,4,30.0,20.0,30.0,20.0,0.0,3,0,37.5665,126.978,1476224
9662,0,2,3,1,5,3,12,30.0,50.0,10.0,10.0,0.0,31,0,36.4919,128.8889,355520
9663,1,3,2,1,9,5,8,10.0,60.0,30.0,0.0,0.0,32,0,36.5184,126.8,348173
9664,1,3,2,7,0,3,3,40.0,40.0,0.0,20.0,0.0,73,0,37.4138,127.5183,2318045
9665,1,2,4,5,9,1,3,30.0,30.0,30.0,10.0,0.0,29,0,37.5665,126.978,1406016
9666,1,3,4,8,6,3,6,50.0,20.0,0.0,30.0,0.0,63,0,37.4138,127.5183,2318045
9667,1,3,3,0,9,2,8,10.0,30.0,0.0,60.0,0.0,12,0,36.6357,127.4913,271144
9668,0,2,3,0,6,2,4,80.0,20.0,0.0,0.0,0.0,6,0,37.4138,127.5183,2243227
9669,0,2,2,0,1,4,4,30.0,40.0,20.0,10.0,0.0,29,0,34.816,126.4629,239871
9670,0,2,1,0,5,2,4,100.0,0.0,0.0,0.0,0.0,52,0,34.816,126.4629,239871
9671,1,4,1,1,5,2,4,20.0,60.0,0.0,20.0,0.0,49,0,35.8714,128.6014,364425
9672,0,1,3,0,5,3,3,10.0,0.0,10.0,10.0,70.0,53,0,37.4138,127.5183,1871078
9673,1,3,0,1,0,1,5,50.0,10.0,10.0,30.0,0.0,75,0,36.4919,128.8889,442662
9674,0,3,4,0,5,1,4,10.0,30.0,30.0,30.0,0.0,43,0,37.4138,127.5183,2318045
9675,1,3,3,5,1,1,2,30.0,10.0,10.0,10.0,40.0,61,0,37.8228,128.1555,260923
9676,1,2,3,8,0,1,5,30.0,20.0,0.0,50.0,0.0,61,0,37.4138,127.5183,2243227
9677,0,2,3,6,5,2,1,20.0,10.0,10.0,60.0,0.0,0,0,37.4138,127.5183,2243227
9678,0,4,2,6,4,7,2,20.0,0.0,0.0,80.0,0.0,75,0,35.1796,129.0756,557851
9679,1,4,2,0,6,4,8,30.0,10.0,30.0,30.0,0.0,63,0,36.6357,127.4913,257216
9680,0,2,2,5,6,1,4,70.0,5.0,20.0,5.0,0.0,33,0,37.4138,127.5183,2243227
9681,1,4,2,8,6,1,3,30.0,40.0,0.0,30.0,0.0,30,0,36.5184,126.8,323902
9682,1,1,0,5,7,6,12,100.0,0.0,0.0,0.0,0.0,29,0,37.4138,127.5183,1871078
9683,1,1,2,0,5,7,8,30.0,10.0,10.0,50.0,0.0,43,0,37.4563,126.7052,410863
9684,1,3,4,7,0,2,6,40.0,10.0,25.0,25.0,0.0,70,0,37.5665,126.978,1476224
9685,0,2,4,0,9,1,3,15.0,20.0,20.0,45.0,0.0,69,0,35.4606,128.2132,502738
9686,1,2,3,5,6,3,8,90.0,10.0,0.0,0.0,0.0,43,0,37.4138,127.5183,2243227
9687,0,1,4,3,9,3,5,30.0,30.0,0.0,40.0,0.0,5,0,37.4138,127.5183,1871078
9688,0,1,2,0,7,3,3,50.0,0.0,0.0,50.0,0.0,15,0,36.4919,128.8889,258107
9689,1,4,4,1,6,3,12,40.0,60.0,0.0,0.0,0.0,5,0,37.4138,127.5183,1819701
9690,0,2,3,0,7,1,5,40.0,10.0,20.0,30.0,0.0,84,0,36.4919,128.8889,355520
9691,1,1,3,0,6,1,4,40.0,30.0,30.0,0.0,0.0,27,0,37.4563,126.7052,410863
9692,0,2,3,7,5,4,6,30.0,0.0,50.0,20.0,0.0,29,0,37.4563,126.7052,477344
9693,0,4,3,8,5,3,5,0.0,50.0,50.0,0.0,0.0,43,0,37.4563,126.7052,438663
9694,1,2,4,6,4,4,2,50.0,30.0,0.0,20.0,0.0,83,0,35.5384,129.3114,177176
9695,0,0,0,5,6,2,5,50.0,0.0,20.0,30.0,0.0,69,0,36.48,127.289,37758
9696,1,3,2,8,1,2,2,50.0,20.0,10.0,20.0,0.0,10,0,37.4563,126.7052,511852
9697,1,1,0,3,5,5,16,95.0,3.0,1.0,1.0,0.0,61,0,37.4138,127.5183,1871078
9698,0,1,2,1,0,3,3,30.0,30.0,0.0,40.0,0.0,49,0,37.4138,127.5183,1871078
9699,0,1,2,8,6,1,0,0.0,100.0,0.0,0.0,0.0,12,0,36.4919,128.8889,258107
9700,0,0,4,8,6,4,12,50.0,50.0,0.0,0.0,0.0,61,0,33.4996,126.5312,73863
9701,1,0,0,3,6,8,16,100.0,0.0,0.0,0.0,0.0,6,0,35.1595,126.8526,190483
9702,1,4,2,5,4,3,10,30.0,50.0,20.0,0.0,0.0,49,0,35.4606,128.2132,527532
9703,0,0,4,8,5,2,2,0.0,0.0,90.0,10.0,0.0,76,0,37.4138,127.5183,1677623
9704,0,1,2,3,7,2,3,30.0,10.0,10.0,50.0,0.0,29,0,36.4919,128.8889,258107
9705,1,3,3,8,5,2,6,40.0,10.0,0.0,50.0,0.0,10,0,37.4563,126.7052,511852
9706,0,2,2,1,4,1,4,30.0,10.0,10.0,50.0,0.0,52,0,36.3504,127.3845,218887
9707,1,1,2,0,5,1,1,50.0,20.0,10.0,20.0,0.0,63,0,34.816,126.4629,169028
9708,0,0,1,1,6,2,2,0.0,0.0,50.0,50.0,0.0,84,0,37.4563,126.7052,362935
9709,0,1,1,7,9,1,2,70.0,0.0,0.0,30.0,0.0,61,0,35.8714,128.6014,278986
9710,0,4,1,1,9,3,3,70.0,0.0,30.0,0.0,0.0,69,0,35.4606,128.2132,527532
9711,0,2,1,8,5,1,3,10.0,5.0,10.0,75.0,0.0,53,0,35.8714,128.6014,354272
9712,1,3,1,6,1,1,2,50.0,20.0,20.0,10.0,0.0,55,0,33.4996,126.5312,117422
9713,1,1,2,0,5,2,4,40.0,40.0,10.0,10.0,0.0,17,0,35.1796,129.0756,389098
9714,0,2,2,0,6,2,2,0.0,50.0,0.0,50.0,0.0,46,0,36.6357,127.4913,229545
9715,0,0,1,6,5,12,12,20.0,0.0,0.0,80.0,0.0,33,0,35.5384,129.3114,122298
9716,0,2,1,8,5,1,3,50.0,0.0,20.0,30.0,0.0,49,0,35.4606,128.2132,502738
9717,1,3,2,6,9,0,3,40.0,25.0,0.0,35.0,0.0,55,0,37.4563,126.7052,511852
9718,0,4,4,1,6,10,5,30.0,30.0,20.0,20.0,0.0,12,0,35.8714,128.6014,364425
9719,1,2,3,1,8,2,3,20.0,20.0,10.0,50.0,0.0,73,0,34.816,126.4629,239871
9720,0,1,1,5,6,1,2,90.0,10.0,0.0,0.0,0.0,61,0,37.8228,128.1555,157997
9721,0,1,4,5,8,2,4,10.0,40.0,10.0,40.0,0.0,43,0,35.1796,129.0756,389098
9722,1,4,4,1,0,3,3,50.0,0.0,0.0,50.0,0.0,5,0,36.4919,128.8889,448137
9723,1,4,1,0,1,2,12,0.0,30.0,20.0,0.0,50.0,17,0,36.5184,126.8,323902
9724,0,1,3,7,1,1,3,0.0,100.0,0.0,0.0,0.0,30,0,35.7175,127.153,172410
9725,0,3,4,6,7,6,12,20.0,20.0,20.0,40.0,0.0,29,0,37.4138,127.5183,2318045
