,userId,관심레저활동1순위값,관심레저활동2순위값,관심레저활동3순위값,관심레저활동4순위값,관심레저활동5순위값
8134,53344549,영화관 관람,없음,없음,없음,없음
8135,53344600,쇼핑,영상 컨텐츠 시청,게임,골프 직접 하기,없음
8136,53344621,등산 직접 하기,없음,없음,없음,없음
8137,53344696,영화관 관람,음악-라디오 감상,e스포츠 영상 시청,게임,걷기-속보-조깅 직접 하기
8138,53344742,SNS -인터넷 커뮤니티 활동,게임,영상 컨텐츠 시청,계모임-동창회-사교모임,음주-유흥
8139,53344883,독서,국내 여행,없음,없음,없음
8140,53345047,낮잠자기,영상 컨텐츠 시청,산책-걷기,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남
8141,53345193,친구-이성친구 만남,맛집-카페 탐방,미술관-전시관 관람,헬스-보디빌딩 직접 하기,요가-필라테스 직접 하기
8142,53345283,쇼핑,반려동물 돌보기,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,산책-걷기
8143,53345666,국내 여행,맛집-카페 탐방,쇼핑,산책-걷기,테마파크-시설 방문
8144,53345758,드라이브,낮잠자기,영상 컨텐츠 시청,구기스포츠 직접 하기,국내 여행
8145,53345782,쇼핑,영상 컨텐츠 시청,산책-걷기,음악-라디오 감상,신문-잡지보기
8146,53345814,어학-기술-자격증 취득,해외여행,없음,없음,없음
8147,53345849,쇼핑,영상 컨텐츠 시청,독서,없음,없음
8148,53345869,영상 컨텐츠 시청,요리-베이킹,음악-라디오 감상,게임,SNS -인터넷 커뮤니티 활동
8149,53346383,헬스-보디빌딩 직접 하기,골프 직접 하기,음주-유흥,친구-이성친구 만남,게임
8150,53346466,맛집-카페 탐방,없음,없음,없음,없음
8151,53346579,드라이브,없음,없음,없음,없음
8152,53346922,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,종교활동,기타 스포츠-운동 직접하기,수다-잡담하기
8153,53347108,걷기-속보-조깅 직접 하기,수다-잡담하기,어학-기술-자격증 취득,영상 컨텐츠 시청,산책-걷기
8154,53347219,독서,기타 관광-여행,줄넘기-맨손체조-스트레칭 직접 하기,해외여행,없음
8155,53347453,보드게임-퍼즐-바둑-장기-체스 등,걷기-속보-조깅 직접 하기,친구-이성친구 만남,없음,없음
8156,53347524,국내 여행,드라이브,없음,없음,없음
8157,53347665,기타 취미-오락-휴식,친구-이성친구 만남,가족-친지 만남,드라이브,독서
8158,53347753,국내 프로스포츠 영상 시청,국내 프로스포츠 현장 관람,해외 프로스포츠 영상 시청,계모임-동창회-사교모임,산책-걷기
8159,53347759,요리-베이킹,없음,없음,없음,없음
8160,53347764,낮잠자기,쇼핑,영화관 관람,없음,없음
8161,53347799,해외여행,국내 여행,친구-이성친구 만남,낮잠자기,쇼핑
8162,53347861,산책-걷기,해외여행,국내 여행,드라이브,친구-이성친구 만남
8163,53347914,영화관 관람,국내 프로스포츠 영상 시청,산책-걷기,SNS -인터넷 커뮤니티 활동,만화책 보기
8164,53347929,인테리어,박물관 관람,미술관-전시관 관람,영화관 관람,신문-잡지보기
8165,53348099,사회봉사활동,독서,음악 공연 관람,없음,없음
8166,53348224,영상 컨텐츠 시청,맛집-카페 탐방,낮잠자기,요리-베이킹,쇼핑
8167,53348225,게임,해외 프로스포츠 영상 시청,산책-걷기,낮잠자기,갬블
8168,53348310,영상 컨텐츠 시청,종교활동,산책-걷기,국내 프로스포츠 영상 시청,어학-기술-자격증 취득
8169,53348512,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,없음,없음,없음
8170,53348525,음악-라디오 감상,영화관 관람,없음,없음,없음
8171,53348765,국내 프로스포츠 영상 시청,독서,신문-잡지보기,없음,없음
8172,53349102,드라이브,영상 컨텐츠 시청,없음,없음,없음
8173,53349182,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,수영 직접 하기,독서,쇼핑
8174,53349203,국내 여행,골프 직접 하기,없음,없음,없음
8175,53349234,어학-기술-자격증 취득,없음,없음,없음,없음
8176,53349282,낮잠자기,SNS -인터넷 커뮤니티 활동,만화책 보기,수다-잡담하기,종교활동
8177,53349367,쇼핑,사진 촬영,요리-베이킹,골프 현장 관람,액티비티-체험
8178,53349368,골프 직접 하기,요리-베이킹,걷기-속보-조깅 직접 하기,산책-걷기,영화관 관람
8179,53349373,반려동물 돌보기,국내 프로스포츠 영상 시청,종교활동,가족-친지 만남,걷기-속보-조깅 직접 하기
8180,53349384,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,없음,없음,없음
8181,53349468,해외여행,국내 프로스포츠 영상 시청,없음,없음,없음
8182,53349478,생활공예-원예,쇼핑,걷기-속보-조깅 직접 하기,없음,없음
8183,53349491,쇼핑,없음,없음,없음,없음
8184,53349529,쇼핑,종교활동,수다-잡담하기,없음,없음
8185,53349619,독서,게임,없음,없음,없음
8186,53349744,낮잠자기,친구-이성친구 만남,국내 프로스포츠 영상 시청,해외여행,산책-걷기
8187,53349772,골프 직접 하기,기타 자기계발-자기관리,없음,없음,없음
8188,53349913,만화책 보기,쇼핑,낚시,헬스-보디빌딩 직접 하기,음주-유흥
8189,53349941,걷기-속보-조깅 직접 하기,해외여행,맛집-카페 탐방,없음,없음
8190,53349955,등산 직접 하기,골프 현장 관람,종교활동,없음,없음
8191,53349964,쇼핑,없음,없음,없음,없음
8192,53350311,수상레저스포츠 직접 하기,영상 컨텐츠 시청,친구-이성친구 만남,없음,없음
8193,53350344,등산 직접 하기,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,축제 참가,테마파크-시설 방문
8194,53350470,등산 직접 하기,친구-이성친구 만남,요리-베이킹,걷기-속보-조깅 직접 하기,없음
8195,53350526,헬스-보디빌딩 직접 하기,등산 직접 하기,국내 여행,영화관 관람,기타 관광-여행
8196,53350652,SNS -인터넷 커뮤니티 활동,기타 자기계발-자기관리,게임,낮잠자기,만화책 보기
8197,53350731,국내 여행,없음,없음,없음,없음
8198,53350798,국내 여행,걷기-속보-조깅 직접 하기,생활공예-원예,영화관 관람,수다-잡담하기
8199,53350888,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
8200,53350893,산책-걷기,음악 직접 활동 및 수강하기,걷기-속보-조깅 직접 하기,국내 여행,영화관 관람
8201,53350936,산책-걷기,걷기-속보-조깅 직접 하기,국내 여행,골프 영상 시청,골프 직접 하기
8202,53351362,구기스포츠 직접 하기,음악-라디오 감상,반려동물 돌보기,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청
8203,53351690,SNS -인터넷 커뮤니티 활동,반려동물 돌보기,걷기-속보-조깅 직접 하기,영상 컨텐츠 시청,산책-걷기
8204,53351998,맛집-카페 탐방,영상 컨텐츠 시청,없음,없음,없음
8205,53352011,라켓스포츠 직접 하기,헬스-보디빌딩 직접 하기,쇼핑,계모임-동창회-사교모임,음주-유흥
8206,53352025,낮잠자기,만화책 보기,e스포츠 영상 시청,영화관 관람,종교활동
8207,53352417,걷기-속보-조깅 직접 하기,영상 컨텐츠 시청,종교활동,산책-걷기,요리-베이킹
8208,53352695,기타 스포츠-운동 직접하기,소풍-피크닉,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,없음
8209,53352872,신문-잡지보기,영화관 관람,걷기-속보-조깅 직접 하기,독서,등산 직접 하기
8210,53352966,국내 여행,독서,없음,없음,없음
8211,53353046,영화관 관람,영상 컨텐츠 시청,맛집-카페 탐방,연극-뮤지컬 관람,SNS -인터넷 커뮤니티 활동
8212,53353111,골프 직접 하기,생활공예-원예,국내 프로스포츠 영상 시청,자전거-싸이클-산악자전거 직접 타기,음악-라디오 감상
8213,53353261,요리-베이킹,없음,없음,없음,없음
8214,53353339,볼링_ 당구-포켓볼 직접 하기,낮잠자기,산책-걷기,영화관 관람,골프 직접 하기
8215,53353378,독서,기타 자기계발-자기관리,SNS -인터넷 커뮤니티 활동,종교활동,없음
8216,53353511,영상 컨텐츠 시청,영화관 관람,맛집-카페 탐방,헬스-보디빌딩 직접 하기,쇼핑
8217,53353723,종교활동,드라이브,없음,없음,없음
8218,53353821,계모임-동창회-사교모임,독서,영화관 관람,국내 여행,맛집-카페 탐방
8219,53353850,영상 컨텐츠 시청,국내 여행,테마파크-시설 방문,없음,없음
8220,53353852,산책-걷기,수다-잡담하기,영화관 관람,없음,없음
8221,53353959,친구-이성친구 만남,독서,계모임-동창회-사교모임,라켓스포츠 직접 하기,게임
8222,53353994,낮잠자기,가족-친지 만남,친구-이성친구 만남,쇼핑,국내 프로스포츠 영상 시청
8223,53354107,맛집-카페 탐방,쇼핑,영상 컨텐츠 시청,신문-잡지보기,해외 프로스포츠 영상 시청
8224,53354185,등산 직접 하기,걷기-속보-조깅 직접 하기,자전거-싸이클-산악자전거 직접 타기,없음,없음
8225,53354435,게임,영화관 관람,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남
8226,53354486,격투 스포츠 영상 시청,헬스-보디빌딩 직접 하기,국내 프로스포츠 현장 관람,해외 프로스포츠 영상 시청,낚시
8227,53354501,산책-걷기,미용,영상 컨텐츠 시청,온천-사우나-찜질방,없음
8228,53354577,종교활동,줄넘기-맨손체조-스트레칭 직접 하기,가족-친지 만남,없음,없음
8229,53354634,문학 행사 관람,없음,없음,없음,없음
8230,53354667,e스포츠 영상 시청,영상 컨텐츠 시청,자전거-싸이클-산악자전거 직접 타기,걷기-속보-조깅 직접 하기,산책-걷기
8231,53354729,골프 영상 시청,없음,없음,없음,없음
8232,53354751,문학 직접 활동 및 수강하기,가족-친지 만남,국내 프로스포츠 영상 시청,독서,영화관 관람
8233,53354813,가족-친지 만남,없음,없음,없음,없음
8234,53354852,산책-걷기,쇼핑,종교활동,맛집-카페 탐방,국내 여행
8235,53354989,영화관 관람,음악 공연 관람,친구-이성친구 만남,독서,미술관-전시관 관람
8236,53355214,드라이브,수다-잡담하기,산책-걷기,음악-라디오 감상,SNS -인터넷 커뮤니티 활동
8237,53355364,자전거-싸이클-산악자전거 직접 타기,없음,없음,없음,없음
8238,53355390,수다-잡담하기,골프 직접 하기,국내 여행,없음,없음
8239,53355418,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,음악-라디오 감상,산책-걷기,쇼핑
8240,53355576,캠핑-차박,없음,없음,없음,없음
8241,53355724,드라이브,없음,없음,없음,없음
8242,53355886,영상 컨텐츠 시청,국내 여행,없음,없음,없음
8243,53355896,국내 여행,영화관 관람,없음,없음,없음
8244,53356079,걷기-속보-조깅 직접 하기,음주-유흥,계모임-동창회-사교모임,국내 여행,영상 컨텐츠 시청
8245,53356337,온천-사우나-찜질방,쇼핑,없음,없음,없음
8246,53356503,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
8247,53356577,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,음악-라디오 감상,없음,없음
8248,53356681,국내 여행,게임,맛집-카페 탐방,영화관 관람,해외여행
8249,53356708,쇼핑,SNS -인터넷 커뮤니티 활동,독서,음악-라디오 감상,산책-걷기
8250,53356830,영상 컨텐츠 제작,헬스-보디빌딩 직접 하기,없음,없음,없음
8251,53356841,기타 자기계발-자기관리,문학 행사 관람,없음,없음,없음
8252,53357037,게임,쇼핑,영화관 관람,소풍-피크닉,맛집-카페 탐방
8253,53357065,자전거-싸이클-산악자전거 직접 타기,계모임-동창회-사교모임,국내 여행,등산 직접 하기,없음
8254,53357131,쇼핑,반려동물 돌보기,영상 컨텐츠 시청,종교활동,계모임-동창회-사교모임
8255,53357387,음악 직접 활동 및 수강하기,만화책 보기,가족-친지 만남,요가-필라테스 직접 하기,걷기-속보-조깅 직접 하기
8256,53357475,낮잠자기,온천-사우나-찜질방,가족-친지 만남,친구-이성친구 만남,쇼핑
8257,53357493,국내 프로스포츠 영상 시청,사회봉사활동,없음,없음,없음
8258,53357500,헬스-보디빌딩 직접 하기,반려동물 돌보기,사회봉사활동,없음,없음
8259,53357523,게임,국내 여행,테마파크-시설 방문,없음,없음
8260,53357709,SNS -인터넷 커뮤니티 활동,독서,게임,친구-이성친구 만남,음악-라디오 감상
8261,53357778,친구-이성친구 만남,낮잠자기,수다-잡담하기,걷기-속보-조깅 직접 하기,가족-친지 만남
8262,53357903,독서,없음,없음,없음,없음
8263,53357989,영화관 관람,사회봉사활동,해외 프로스포츠 영상 시청,골프 영상 시청,볼링_ 당구-포켓볼 직접 하기
8264,53358059,생활공예-원예,국내 여행,가족-친지 만남,드라이브,맛집-카페 탐방
8265,53358126,수다-잡담하기,게임,낮잠자기,쇼핑,친구-이성친구 만남
8266,53358236,영상 컨텐츠 시청,만화책 보기,맛집-카페 탐방,헬스-보디빌딩 직접 하기,해외 프로스포츠 영상 시청
8267,53358492,가족-친지 만남,산책-걷기,맛집-카페 탐방,영화관 관람,음주-유흥
8268,53358512,음악-라디오 감상,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,종교활동,독서
8269,53358543,게임,구기스포츠 직접 하기,수상레저스포츠 직접 하기,없음,없음
8270,53358598,국내 프로스포츠 영상 시청,없음,없음,없음,없음
8271,53358645,친구-이성친구 만남,헬스-보디빌딩 직접 하기,수영 직접 하기,국내 여행,드라이브
8272,53358826,박물관 관람,e스포츠 영상 시청,액티비티-체험,음악 직접 활동 및 수강하기,헬스-보디빌딩 직접 하기
8273,53358828,영상 컨텐츠 시청,낮잠자기,쇼핑,수다-잡담하기,없음
8274,53358866,보드게임-퍼즐-바둑-장기-체스 등,쇼핑,낮잠자기,영상 컨텐츠 시청,독서
8275,53358877,기타 취미-오락-휴식,없음,없음,없음,없음
8276,53359125,쇼핑,SNS -인터넷 커뮤니티 활동,만화책 보기,없음,없음
8277,53359326,요리-베이킹,독서,영상 컨텐츠 시청,등산 직접 하기,수다-잡담하기
8278,53359774,독서,가족-친지 만남,걷기-속보-조깅 직접 하기,연극-뮤지컬 관람,친구-이성친구 만남
8279,53360017,등산 직접 하기,골프 직접 하기,국내 여행,없음,없음
